alert_id,account_id,alert_type,severity,triggered_at,acknowledged_at,resolved_at,resolved
d643b2cd-38fa-438a-8c39-6ec1762616be,f31228b1-3479-4cef-9c04-76f64fd2391f,policy_violation,high,2025-04-19,2025-04-20,2025-04-27,1
0b4b8eda-1195-47b0-a143-411752c02405,545dfd60-c372-4800-a17a-ab32f965ee2c,policy_violation,low,2025-04-19,2025-04-21,2025-04-23,1
a443ec2f-75af-440f-baa8-c220dc5d14b7,9f699b98-e5d3-44f7-9c17-48cd9da60a1a,malware_detected,high,2025-04-19,,,0
bbc174fe-1525-4076-b9dd-f8fe01622050,e1e5efbf-48c4-42ef-a175-fa4fec0fd94f,policy_violation,critical,2025-04-19,2025-04-20,2025-04-26,1
05474ce8-8e9b-474e-a1f3-33ab24e1b2a4,0063afeb-be6b-447f-a265-a0249a8b9bd4,malware_detected,medium,2025-04-19,2025-04-19,,0
409bed90-2939-4726-ab35-78ec40da88b1,0fea2af9-b0e6-416a-b508-b632906b9ea5,anomalous_behavior,low,2025-04-20,2025-04-20,2025-04-23,1
8d15239e-a9bd-4adc-b855-d95fb7d76288,22a87ffa-6ab7-4a91-8140-86735df65951,unauthorized_access,low,2025-04-20,2025-04-22,2025-04-24,1
79624af1-6fcb-4e34-8464-5f3038b231db,a3acde22-d9a7-410a-82bb-088802270e41,malware_detected,medium,2025-04-20,2025-04-23,2025-04-27,1
3db3db85-57fa-4db8-b24d-29d497d0b95c,24e8e8cc-faa7-4851-b2ff-4ac7e4f294e0,policy_violation,medium,2025-04-20,2025-04-20,2025-04-23,1
3dc31653-65fe-4b7c-9769-642f49fd1d9b,14f63ec2-6408-466a-8ce3-66b4d7b6079f,anomalous_behavior,high,2025-04-20,2025-04-23,2025-04-28,1
83f1334d-0d31-4cfc-b5de-fc4f3f1d0e39,0991201d-1323-43db-b83e-59f3660f6d91,unauthorized_access,low,2025-04-20,,,0
5c1b4391-129f-44b6-90df-092ed5fe7b81,602220c9-d969-4434-a877-b1581a13252a,malware_detected,low,2025-04-20,2025-04-23,,0
1912a5e5-24d0-45b2-9752-8baac227974a,913de7b2-7d41-4a2a-b13a-ed348c9d17e6,policy_violation,low,2025-04-20,,,0
0b5e46a9-37dd-48d2-8016-efbcbcda772f,c95a55fe-72a7-4366-8744-9ea2b8df0b21,unauthorized_access,low,2025-04-20,2025-04-22,2025-04-28,1
bdd21a96-0a7e-4118-98d6-5699ee56a1b5,31317ba8-e4f6-495a-8595-6db73b9ddaa7,policy_violation,medium,2025-04-21,2025-04-21,,0
a9473f74-a7d5-4169-b889-ba0d2ec2a1cd,602220c9-d969-4434-a877-b1581a13252a,anomalous_behavior,low,2025-04-21,,,0
c53c9049-f61d-403c-8563-9d198dd0e859,27fcbea7-629e-40cb-8d18-e99dbca12a5a,policy_violation,medium,2025-04-21,,,0
40490de9-f0ca-4616-bd39-6192296c2bc1,14f63ec2-6408-466a-8ce3-66b4d7b6079f,anomalous_behavior,high,2025-04-21,2025-04-21,2025-04-27,1
da7388d0-6591-4437-bbef-97c368739e17,c096bd9c-02b9-46ed-a64d-1def79af4b13,policy_violation,critical,2025-04-21,2025-04-23,2025-04-29,1
822e14ad-abf9-43cb-b154-1e32453c6cdd,ec5ae185-13ad-4cd3-b9d8-5293ec8d035f,policy_violation,high,2025-04-22,,,0
215e3e5f-22d3-4ec3-a00c-67473eb84f45,610328a7-8916-4fd1-b590-78fa474fe818,anomalous_behavior,medium,2025-04-22,2025-04-25,,0
cd709e3a-b365-494c-92bc-3c595fa2b199,a1a0e6f1-6a5a-4b62-810b-26b8c25f4822,policy_violation,medium,2025-04-22,2025-04-23,2025-04-25,1
770be6d6-c12d-476f-8576-717d3ed838ea,890e4aa3-eaa0-4b10-a3ba-908b48079327,anomalous_behavior,high,2025-04-22,2025-04-25,2025-04-29,1
e65faa0f-898a-4a1a-b2ba-ac9c3603a532,ee12f5f6-7e68-49e4-8175-22206d9bf83e,policy_violation,low,2025-04-22,2025-04-23,2025-04-30,1
7f197dee-a759-4907-a310-595fc6a52038,4812c71a-14a3-4cd3-9aaa-50661039f627,policy_violation,medium,2025-04-23,2025-04-26,2025-04-26,1
1689a648-b959-43ff-ad76-aefa344bb422,10156cb0-fe7a-4af6-83e6-9f8e454b52e3,anomalous_behavior,medium,2025-04-23,2025-04-25,2025-05-02,1
5ab880b0-2c06-4d76-9a34-890d77cf7f06,1430193a-74af-4837-9270-76d25f06e16a,policy_violation,high,2025-04-23,2025-04-25,,0
b1743020-f67a-4ef7-adfd-b523ae19d6ac,fe543ce7-7c6f-4710-bdae-fb3b6955273c,unauthorized_access,medium,2025-04-23,2025-04-24,,0
8c2b37e5-83e2-4bdd-8bb9-abc47635441a,3c249534-38bb-4605-b380-89db5454eb79,policy_violation,high,2025-04-23,2025-04-24,2025-04-24,1
10ac6d84-4213-420e-8270-adfe0012142e,e3032fad-edee-4469-b0ea-ac569376239b,policy_violation,medium,2025-04-23,2025-04-25,2025-04-26,1
05ef356d-7d10-4f78-ad0d-19df0c49deb8,9dfd38d0-666d-46cf-a19d-7c451c75498d,unauthorized_access,medium,2025-04-24,2025-04-24,2025-04-28,1
4b275a6b-b16c-4143-bd64-683d6890202f,dd33eb4d-ec0a-4c9c-aee7-fa60045150ae,unauthorized_access,medium,2025-04-24,2025-04-24,2025-04-27,1
981d99be-228f-460b-84c0-c68a125d3061,d402f8d9-624d-48eb-906f-fbe4a2f43a0b,anomalous_behavior,critical,2025-04-24,2025-04-27,2025-05-02,1
afc52faa-3df8-419f-bc9f-71f041204f6a,9ce5c7da-8f5f-48ad-bba3-0f5af6bcc5fa,anomalous_behavior,high,2025-04-24,2025-04-24,2025-04-26,1
1e024401-578f-4b7a-892e-cb806c14ef5f,30fc2998-6457-4adf-a23c-ecb24d6d7a79,malware_detected,low,2025-04-24,2025-04-24,2025-04-27,1
4c5d47b3-3ba4-4797-9536-6158bdc020a5,64a27eb4-f42f-4b31-861a-6cfa265cf276,anomalous_behavior,high,2025-04-24,,,0
599e9dc7-b608-4b84-a5d3-03dc07dae4da,7068fa80-3ed2-44a0-a74e-8bf8f96073f9,malware_detected,low,2025-04-24,2025-04-27,2025-04-29,1
97cb3956-2c3f-435f-b4b7-3575b982349c,344a7f3f-24cd-4ed4-a646-fad20ff64f9a,unauthorized_access,medium,2025-04-24,2025-04-25,,0
685fba35-9e83-4eb5-9df0-7ba950cad181,a2ebe4fb-df3a-4346-8560-827e17f34e35,malware_detected,low,2025-04-24,2025-04-24,2025-04-27,1
cf47a242-1dc7-48e1-b1b1-1d9757660c58,22a87ffa-6ab7-4a91-8140-86735df65951,policy_violation,medium,2025-04-25,,,0
32e54452-c617-4e2a-8977-033a01256e41,de116074-83f8-4c77-ae70-0371b2c9634a,malware_detected,medium,2025-04-25,,,0
b7deee5a-8a2a-4f3d-a595-72c6a1bb94ca,d277e5e1-70e2-4b34-9f3c-465405569f87,policy_violation,low,2025-04-25,2025-04-25,2025-04-26,1
5308b87d-d579-4f1e-9e30-6c1b772192a1,102a06ba-fb78-415b-b56e-705af395b2ca,malware_detected,low,2025-04-25,2025-04-28,2025-04-28,1
d14a4907-79ff-44cc-ba6b-e8d5b528c02e,273fdef0-b516-4d19-ac1d-f6f93402302b,malware_detected,low,2025-04-25,2025-04-28,2025-05-05,1
c99c0a22-56a2-4b03-8be4-2210ec836040,9ba831a1-fdc5-4fd3-8efa-1cf8f6293ea7,malware_detected,low,2025-04-25,2025-04-26,,0
c432f554-599b-4fc9-8fcb-1aa762c1ed1a,050c7e1c-e41e-42df-83cb-7a470cdbece0,anomalous_behavior,low,2025-04-26,2025-04-29,2025-05-05,1
8f50890c-df58-43be-b1f5-f9a2ac9ae980,5cb5b452-c340-4b89-9d51-15158f07480b,unauthorized_access,low,2025-04-26,2025-04-29,2025-05-02,1
89297bd0-f794-4bab-9044-9d9726051243,213ea11a-4a4b-4939-a7f4-a6472e9210e2,malware_detected,medium,2025-04-26,,,0
5d6b2d50-251c-42d0-ae15-50678f1e3a16,9dfd38d0-666d-46cf-a19d-7c451c75498d,malware_detected,low,2025-04-26,2025-04-28,,0
84143e82-de77-433e-841e-7da62cdb8fc0,ed288f6b-a5a8-4754-9dca-01e377e20f57,policy_violation,medium,2025-04-26,2025-04-27,2025-05-01,1
7d41d2d0-6e86-4180-a0eb-78478841eb91,963d6993-3f10-4593-be70-f3af9adcfbf7,unauthorized_access,medium,2025-04-27,2025-04-28,2025-04-30,1
a5040dca-241b-4260-928c-9b9071fb7007,344a7f3f-24cd-4ed4-a646-fad20ff64f9a,malware_detected,medium,2025-04-27,2025-04-27,2025-05-04,1
332bae1a-d2c3-4bb7-9b66-201fd012384b,321ef7e8-ae00-45ee-87a1-d934a9095c36,unauthorized_access,low,2025-04-27,2025-04-29,,0
145eaf19-554e-423b-a9cb-130888c2f5c2,4d2c98d5-41c5-4a96-a00c-eb63148128f0,policy_violation,high,2025-04-27,2025-04-28,,0
dc3edfd3-1156-48e1-8d5f-221d94cb94e6,727b72a8-dd80-46eb-b780-5778c560d2fb,malware_detected,low,2025-04-27,2025-04-29,2025-04-30,1
65e7867a-ada5-432d-9b9f-038ddd8a89b8,30240e7d-9a1d-4004-b593-de5812393033,unauthorized_access,medium,2025-04-27,2025-04-27,,0
7f4527ae-3cc5-40b3-8eb8-6513f6d5a032,1430193a-74af-4837-9270-76d25f06e16a,malware_detected,low,2025-04-28,2025-04-30,2025-05-06,1
6a0f99ec-3220-4dd5-9755-af48bd8cfff7,c97a0c52-7f87-4397-a788-08c900584141,anomalous_behavior,low,2025-04-28,2025-04-30,2025-05-03,1
48cb6b13-40e3-49a5-bfea-4da94513d443,5fb4b2ef-dab5-45b4-9404-59eff67b1abf,malware_detected,low,2025-04-29,,,0
b2041a10-d57d-4ad0-8618-4d92f528b416,90275646-59bf-435d-9a94-d60f58d2415b,malware_detected,medium,2025-04-29,,,0
15d24480-1962-48ba-8200-13f2c1364f6f,a6f09c0c-1a05-40b7-b127-d436fb0162d5,unauthorized_access,high,2025-04-29,2025-05-01,2025-05-04,1
eab908ac-5f18-42ba-b9ff-b4f146041c2d,ec5ae185-13ad-4cd3-b9d8-5293ec8d035f,malware_detected,medium,2025-04-29,2025-04-29,2025-05-03,1
c94d2db8-db2e-4db6-b353-5f185f2a180b,4541f21d-b4a8-4882-a41e-8959d66cf544,malware_detected,low,2025-04-29,2025-05-01,2025-05-08,1
077e0159-1d1a-4c9b-8983-7b132335a563,c4ffaccf-dbc5-491a-a876-82c96d13cf64,anomalous_behavior,high,2025-04-29,2025-05-01,2025-05-05,1
77639e4c-8a55-42ed-84c6-dca189197f8f,96a2f155-e053-4e95-b120-8e58fe5e2c36,unauthorized_access,medium,2025-04-29,2025-04-30,2025-04-30,1
b6d40c64-c2e1-48de-a070-952ad3176792,5da17edf-ee0a-4432-a00a-72e0eb581f23,malware_detected,medium,2025-04-29,2025-04-29,2025-05-04,1
dc969d75-802e-4c8a-bd9f-7ec1d8fb589c,476f6367-2de5-4641-bf1e-910b63fbc42c,malware_detected,medium,2025-04-29,,,0
dce11782-fcbb-4acc-9afb-3c7775d30c9b,7f823e43-9c2c-4936-ae5e-e25e71a7e1f4,policy_violation,medium,2025-04-30,2025-05-02,,0
1668de9d-ffb9-4504-8d96-5ae1c8d822dd,4d2c98d5-41c5-4a96-a00c-eb63148128f0,malware_detected,medium,2025-04-30,,,0
fb71784c-2edc-4da9-a0fc-c9bc24c72625,b0253eb2-5c0b-434b-b1fd-e77e8edb8079,unauthorized_access,critical,2025-04-30,,,0
54bad12d-a92c-428c-b117-1bb229da55f1,a03355b8-fd67-4654-b916-8be635e9b049,unauthorized_access,medium,2025-04-30,2025-05-02,2025-05-02,1
77390ad6-2509-44fa-9a56-59c2befc121a,90f68efc-c457-4001-9e01-2f64f599cb54,policy_violation,low,2025-04-30,2025-05-03,,0
29f567d4-717e-4282-ba26-d9864f709267,890e4aa3-eaa0-4b10-a3ba-908b48079327,unauthorized_access,medium,2025-04-30,2025-04-30,,0
62e742cb-1286-49bf-96c3-65f9b078e737,e7f00d7b-4b1c-44f5-ae53-0ea8d098ad17,anomalous_behavior,high,2025-04-30,,,0
c3840c07-d358-4f91-bbb6-0c27dd5b581e,c4ffaccf-dbc5-491a-a876-82c96d13cf64,malware_detected,medium,2025-04-30,,,0
a1fcec0d-cd88-470f-afeb-61c2c6fbd4a4,41b76bd0-fb86-40c3-aa9d-ac154cb77782,anomalous_behavior,medium,2025-04-30,,,0
06770c63-ec23-4d0d-8467-aae6b9d637a6,602220c9-d969-4434-a877-b1581a13252a,policy_violation,high,2025-04-30,2025-05-02,2025-05-04,1
2732763e-4bc7-4d73-a648-fce2b6067b6a,fe065930-d4ef-42ef-a8a3-be672ea27b3c,malware_detected,medium,2025-04-30,2025-05-02,2025-05-03,1
0db16be0-7dde-4bf9-8281-31daec2d8262,cef6031a-38a8-4add-bdfb-68572feb1ad6,anomalous_behavior,high,2025-04-30,,,0
d1ee8d99-a6b3-4737-a778-f7c4b4145d00,a3938d6e-0bef-48f7-a194-42b66ee2c902,malware_detected,low,2025-04-30,,,0
69506e0a-1855-4599-8d92-858e62a622fb,8933e825-66f0-4781-9bc8-58d8b705662d,anomalous_behavior,medium,2025-05-01,2025-05-04,2025-05-06,1
c5a1cf0c-2874-488e-81f6-07b5f22461d2,5b387e5b-fa32-425c-a023-a766f15bb50e,policy_violation,high,2025-05-01,2025-05-03,,0
d71a6934-fd51-460a-b8ef-1767d46a8f25,27fcbea7-629e-40cb-8d18-e99dbca12a5a,policy_violation,medium,2025-05-01,,,0
74b449cb-3f24-40dd-acea-6cd4baf99fdd,bce3bb79-c7f9-4dd9-b789-787d676d8375,unauthorized_access,medium,2025-05-01,2025-05-01,2025-05-04,1
df908c40-9186-480e-aeb8-133a6d0b1b53,27e0ac83-40ea-4380-9314-d5740e2aabde,anomalous_behavior,medium,2025-05-01,,,0
e5bba578-295e-4fe3-a7da-cac8c9a0c138,e1f27c07-3718-46db-b848-174345537094,policy_violation,low,2025-05-01,2025-05-02,2025-05-09,1
7afc81ca-008e-4040-afb4-ffefbc3e8a65,aa3e03e3-d2d7-44cf-b320-70662403b5f7,malware_detected,high,2025-05-01,2025-05-04,2025-05-09,1
4eb9036c-0f96-47af-98aa-5d05141e2833,5fb4b2ef-dab5-45b4-9404-59eff67b1abf,unauthorized_access,low,2025-05-02,,,0
0349d08c-5718-433d-9643-d428a8ccdaa4,c95a55fe-72a7-4366-8744-9ea2b8df0b21,unauthorized_access,high,2025-05-02,,,0
41237736-71eb-4773-a916-312021379e74,344a7f3f-24cd-4ed4-a646-fad20ff64f9a,anomalous_behavior,medium,2025-05-02,,,0
0ecc302e-9872-42cd-a409-26c38fba4a36,0a002028-684b-4d72-b345-f0a001179006,anomalous_behavior,critical,2025-05-02,2025-05-04,2025-05-04,1
413b6e45-e53a-4fe5-acf2-c008b2ed900c,505abd4a-ad6e-4ea8-953b-d9d680e7a25c,unauthorized_access,critical,2025-05-02,2025-05-02,2025-05-02,1
ae5d85d4-cd46-4dbc-92df-603877e8524f,bc0643dd-25be-48bd-857e-8bb8e9fe82c1,anomalous_behavior,high,2025-05-02,2025-05-04,,0
86eb1849-966f-4f96-af87-baa1109257aa,cef6031a-38a8-4add-bdfb-68572feb1ad6,anomalous_behavior,low,2025-05-02,2025-05-02,2025-05-02,1
d469e48a-987f-49e6-80da-f215f9e31d5d,727b72a8-dd80-46eb-b780-5778c560d2fb,policy_violation,low,2025-05-02,2025-05-02,2025-05-09,1
8a7edfa2-81ca-4983-b201-6a4220962307,476f6367-2de5-4641-bf1e-910b63fbc42c,malware_detected,medium,2025-05-02,2025-05-02,,0
614a1727-8391-433d-9608-f369b0b4db95,417e5c81-1323-4555-b8da-7f040f0a3c81,malware_detected,critical,2025-05-03,2025-05-04,2025-05-07,1
89082eb7-d64c-45bd-879f-d5a3c6aebb36,15a039af-737a-4be6-9f65-998804864c33,unauthorized_access,low,2025-05-03,,,0
abcdc3d7-f9ae-4eb6-ac18-7544d351fb7f,c1ee9d95-3de5-406d-89c3-0ee3db4f2308,anomalous_behavior,low,2025-05-03,2025-05-03,2025-05-10,1
368a1425-7067-425c-8ee4-b7f43398107e,417e5c81-1323-4555-b8da-7f040f0a3c81,malware_detected,low,2025-05-03,2025-05-06,2025-05-07,1
79ea7562-d200-44f1-a751-ebe3d28413f1,5b387e5b-fa32-425c-a023-a766f15bb50e,policy_violation,low,2025-05-03,2025-05-04,2025-05-04,1
d8ac9ca6-b60c-49e3-b314-1eeb62b2104a,b3f94903-b41b-4319-a56b-73871129bdac,unauthorized_access,low,2025-05-03,,,0
18361561-604c-494d-9475-4e6d573c89d0,96a2f155-e053-4e95-b120-8e58fe5e2c36,malware_detected,low,2025-05-03,2025-05-03,,0
316886be-365d-4fdc-bdfa-395f69509224,13761516-3d20-41c9-b05c-97ef683cfe8b,anomalous_behavior,low,2025-05-03,2025-05-06,2025-05-13,1
e26a40bc-0d08-4975-8107-c22652fcd3a0,6a80cd79-cff2-474f-9f68-02b1589cec36,unauthorized_access,medium,2025-05-04,2025-05-07,,0
12275c6e-990d-408d-885e-4c3dba1bb735,1bb1eb5a-c03c-48c9-af07-e256e14081db,policy_violation,critical,2025-05-04,2025-05-05,2025-05-06,1
e3329f73-3151-491d-a493-12f1ce3c48fe,8933e825-66f0-4781-9bc8-58d8b705662d,policy_violation,medium,2025-05-04,,,0
b9158d48-85ec-4b98-bf8b-82eaafaff6e5,9baa88a9-7ad9-440f-83f3-e8f7dbbe1ec1,anomalous_behavior,low,2025-05-04,2025-05-04,2025-05-04,1
60e42f1d-726f-4bfc-9640-732b7a64972f,7068fa80-3ed2-44a0-a74e-8bf8f96073f9,policy_violation,low,2025-05-05,,,0
21bad919-ce70-4bd1-b0d0-95a7df41fe91,b28b2d3f-ad3d-4071-a13f-575a9a4ef753,anomalous_behavior,critical,2025-05-05,2025-05-07,2025-05-09,1
eabaa25c-09b5-4cb3-96c8-d55a5d7aa9fd,1aa97f09-ba12-403e-8258-063ff7347728,policy_violation,critical,2025-05-05,2025-05-06,,0
33696099-88a1-4a2a-8f35-21b661a41dcc,b1091b8c-5cd9-4a4f-964c-66d2f9e64005,unauthorized_access,low,2025-05-05,,,0
980b27c4-e3af-4c0d-a2e7-c5dfd8a24801,d402f8d9-624d-48eb-906f-fbe4a2f43a0b,malware_detected,medium,2025-05-05,2025-05-05,2025-05-12,1
3644c09f-637e-44ea-b428-f21b8fbdf91f,1bb1eb5a-c03c-48c9-af07-e256e14081db,policy_violation,medium,2025-05-05,2025-05-06,2025-05-11,1
20d94bca-e268-483e-b7d5-b47f9023b7e4,15d1c5fb-725a-45cc-b876-b9b8c1f91211,policy_violation,low,2025-05-05,2025-05-06,2025-05-11,1
a8741d2e-bbf4-47ff-8f67-6531ae82cb6e,a2ebe4fb-df3a-4346-8560-827e17f34e35,anomalous_behavior,medium,2025-05-05,2025-05-05,2025-05-08,1
937c45ee-6242-4c9e-b8c3-d366959dc22d,1c8f26b6-e6c6-4a31-a66e-3febde90f7f4,unauthorized_access,critical,2025-05-05,2025-05-05,2025-05-10,1
38b55b91-2235-4dc7-9fdc-bed011fc350e,9f699b98-e5d3-44f7-9c17-48cd9da60a1a,malware_detected,high,2025-05-06,2025-05-09,2025-05-15,1
6bf55c5c-58c0-4ae0-8f59-d420209f5a94,01efc755-d25b-47c4-8a5f-4dc04bbc5817,policy_violation,medium,2025-05-06,2025-05-07,,0
887de3ac-f4a8-47ce-ad9e-db40c0065898,9f3e3337-8921-43b1-b507-5ce25d46018d,policy_violation,medium,2025-05-06,2025-05-07,2025-05-09,1
53169d2f-898b-45c1-8805-7215895eda39,eadb2c34-6305-4270-864f-899c035bc101,anomalous_behavior,low,2025-05-06,2025-05-07,,0
66b473f9-67ab-4eea-a8a6-9ea6372cfc10,aaf2d81e-5a57-49ee-96ca-5dbcbe3ed326,anomalous_behavior,medium,2025-05-07,2025-05-09,2025-05-15,1
6457ac91-ab28-48db-a90f-a1ed25cdc0e7,adbba2da-3864-4c28-ab5d-236e9af00c8c,unauthorized_access,low,2025-05-07,2025-05-08,2025-05-08,1
80457060-4d3f-4e9f-b97f-f4f9647ed031,890e4aa3-eaa0-4b10-a3ba-908b48079327,malware_detected,medium,2025-05-07,2025-05-09,,0
502b6fd4-3cd6-4803-8188-6d9054ad303c,890e4aa3-eaa0-4b10-a3ba-908b48079327,malware_detected,medium,2025-05-07,2025-05-10,2025-05-15,1
4911bb0a-bbef-4d44-8982-a57098908d40,602220c9-d969-4434-a877-b1581a13252a,unauthorized_access,medium,2025-05-07,,,0
619d6fb9-1eec-4982-bce0-d7dbccebf69e,0063afeb-be6b-447f-a265-a0249a8b9bd4,unauthorized_access,high,2025-05-07,2025-05-09,2025-05-15,1
263aa9df-1470-4ab2-beaf-5eb82351b751,43f5da73-1857-4d92-b296-a947dfdd14ec,malware_detected,low,2025-05-07,2025-05-07,2025-05-13,1
7b33c32d-9754-4f33-83b2-464148a6d5d1,050c7e1c-e41e-42df-83cb-7a470cdbece0,policy_violation,low,2025-05-08,,,0
d45d5546-2963-4555-a4a9-f79b1b51dbf9,aaf2d81e-5a57-49ee-96ca-5dbcbe3ed326,policy_violation,high,2025-05-08,2025-05-08,2025-05-11,1
e8251ae9-89e6-4121-86b5-408ff7a2211f,a53c3376-0453-4626-8680-411c45c8d678,unauthorized_access,low,2025-05-08,2025-05-10,2025-05-16,1
2e689c27-f0d2-43b9-baa5-535066ccea4f,541eb2ce-32df-44a3-8a72-ea8b0ffdd620,malware_detected,medium,2025-05-08,2025-05-11,2025-05-12,1
ac3b5a0e-fa06-43df-bdef-15710c1ce7d4,fe065930-d4ef-42ef-a8a3-be672ea27b3c,policy_violation,low,2025-05-08,,,0
988304a0-0cec-46b0-90b0-0fed09ec9bc4,14f63ec2-6408-466a-8ce3-66b4d7b6079f,policy_violation,medium,2025-05-08,2025-05-10,2025-05-17,1
941ace22-639d-421a-9928-952eba3e7ac4,b112f104-c104-458c-a269-99b3833f39a3,policy_violation,low,2025-05-08,2025-05-08,2025-05-11,1
a33d2c53-ff4b-4655-9807-99b171505b8f,c4ffaccf-dbc5-491a-a876-82c96d13cf64,malware_detected,high,2025-05-08,2025-05-10,2025-05-11,1
dede1340-af3d-4a42-8f79-ae3a6ea39996,a03355b8-fd67-4654-b916-8be635e9b049,anomalous_behavior,medium,2025-05-08,,,0
42be0620-a1fe-42fb-aa57-53412355b48f,890e4aa3-eaa0-4b10-a3ba-908b48079327,unauthorized_access,low,2025-05-08,2025-05-10,2025-05-16,1
68e40f38-d578-4271-8ebd-01435a69a5aa,43b3877a-ee84-43d6-902d-96f1998a7f7e,policy_violation,medium,2025-05-08,2025-05-11,2025-05-18,1
5fa4e4dd-f0c0-4fa0-8e23-acf6b1a7eceb,8933e825-66f0-4781-9bc8-58d8b705662d,anomalous_behavior,high,2025-05-08,,,0
06565f7f-c59e-4df2-92b6-0e677068a2a6,b0253eb2-5c0b-434b-b1fd-e77e8edb8079,policy_violation,medium,2025-05-08,2025-05-11,,0
46fb4efd-ed6f-42ea-9cea-517e81a8f3c9,d0359533-e69d-4491-be40-a89d3693c066,unauthorized_access,low,2025-05-09,2025-05-11,2025-05-13,1
43313e35-ac3a-4feb-ae5f-c505132b8474,24e8e8cc-faa7-4851-b2ff-4ac7e4f294e0,unauthorized_access,low,2025-05-09,2025-05-12,2025-05-14,1
8aff65c1-919d-475b-9d31-b873577f04fd,c1ee9d95-3de5-406d-89c3-0ee3db4f2308,anomalous_behavior,low,2025-05-09,2025-05-11,2025-05-11,1
7d44a577-c7f9-4ca2-bdfe-150fcde23ebe,de116074-83f8-4c77-ae70-0371b2c9634a,anomalous_behavior,medium,2025-05-09,2025-05-09,,0
9e1f83b4-c808-4c1f-85ef-12937511f412,e3848dc7-5a81-4e3d-a568-a01d9749e198,anomalous_behavior,low,2025-05-09,2025-05-12,2025-05-14,1
bf715f39-f0f2-4fd7-a040-5f9484dcc489,4d2c98d5-41c5-4a96-a00c-eb63148128f0,policy_violation,low,2025-05-09,2025-05-12,2025-05-13,1
65cea577-3804-4d63-8782-c5100f11cfdb,4c6bb607-6c51-4f9b-9059-ba3367aa3d62,malware_detected,low,2025-05-09,,,0
e078ba70-81fa-4d3d-9b3c-4ee71b042171,aaf2d81e-5a57-49ee-96ca-5dbcbe3ed326,policy_violation,critical,2025-05-09,2025-05-09,2025-05-09,1
3b4fdfe1-8f20-4741-8b6e-1cc020ba81d0,5da17edf-ee0a-4432-a00a-72e0eb581f23,unauthorized_access,low,2025-05-09,,,0
ebc9500b-3b4b-44f2-92d1-da93e66316e3,52810c43-c13b-40cc-bc05-607589653d76,anomalous_behavior,medium,2025-05-09,2025-05-12,,0
929c1374-ea9a-4660-b8c2-2ef546c49228,9f699b98-e5d3-44f7-9c17-48cd9da60a1a,unauthorized_access,critical,2025-05-10,2025-05-13,2025-05-17,1
e70f64ff-fe88-49df-a7f2-7636ab203b2e,c95a55fe-72a7-4366-8744-9ea2b8df0b21,malware_detected,medium,2025-05-10,2025-05-13,2025-05-20,1
fc729f73-117e-4f21-ba0e-47896c318881,1c8f26b6-e6c6-4a31-a66e-3febde90f7f4,anomalous_behavior,medium,2025-05-10,2025-05-12,,0
25b23562-7690-40da-a0f4-6b9c15f61186,30fc2998-6457-4adf-a23c-ecb24d6d7a79,policy_violation,low,2025-05-10,,,0
f0ce1131-dc1a-4907-b7be-d44cee524add,f48e6be2-c0b5-4bf3-bb77-785d11625095,policy_violation,low,2025-05-10,2025-05-11,2025-05-15,1
0ec0813d-5345-464e-9c36-96e6444bdec1,6d6bfd8f-f483-4958-824b-6b914c504eaf,unauthorized_access,medium,2025-05-10,2025-05-13,,0
eaff1ed6-de06-47e6-8b5d-16e1ff480c3e,ba68bf53-70ff-441a-a949-c848e86997b2,unauthorized_access,medium,2025-05-10,2025-05-12,2025-05-12,1
796cd574-402e-43c8-98b5-781c54a13a1f,3c097cd2-6e24-4476-bc84-b2c898ebede8,policy_violation,low,2025-05-10,2025-05-10,,0
23615119-1a03-4264-af74-85aa31ee1d06,d402f8d9-624d-48eb-906f-fbe4a2f43a0b,anomalous_behavior,low,2025-05-10,2025-05-10,2025-05-13,1
f31b5866-1465-4f59-ab4a-f1b0efb0beb0,fea26b95-dd7c-4561-a7cb-fc1cfb9d2a99,unauthorized_access,low,2025-05-10,2025-05-13,2025-05-14,1
02e2f9e0-e3f2-4012-846a-589f1d03cfdd,050c7e1c-e41e-42df-83cb-7a470cdbece0,policy_violation,high,2025-05-11,2025-05-11,,0
f544b3cf-e8f3-4f18-ba70-4c4747f66c9d,e1bb85ee-a879-43e9-85f4-cb11d359ebfa,unauthorized_access,low,2025-05-11,,,0
f97a22ae-b25b-4980-9733-d595565e3ccc,1bb1eb5a-c03c-48c9-af07-e256e14081db,policy_violation,medium,2025-05-11,2025-05-14,,0
4caf34d3-6f54-47dd-8e70-07243da7323d,1aa97f09-ba12-403e-8258-063ff7347728,unauthorized_access,low,2025-05-11,2025-05-11,2025-05-18,1
653a39db-f6bd-4c14-b116-96f651365197,062cf126-ee6d-4865-90a5-ef7e392eb031,policy_violation,high,2025-05-11,,,0
5dc2786a-1ea1-4c22-8374-ea92acb44465,27e0ac83-40ea-4380-9314-d5740e2aabde,anomalous_behavior,medium,2025-05-12,2025-05-12,2025-05-17,1
d04f1b4f-bb7d-446b-87c8-6ef1f3dcd855,aaf2d81e-5a57-49ee-96ca-5dbcbe3ed326,unauthorized_access,low,2025-05-12,2025-05-13,,0
f5ad9b1b-6b0d-44a0-87c5-0e88d3e0af0e,ae5e63be-df98-4ed4-baf7-6931116c9f27,anomalous_behavior,low,2025-05-12,2025-05-13,2025-05-19,1
